score,param_M1_W,param_M1_L,param_M3_W,param_M3_L,param_M5_W,param_M5_L,param_M6_W,param_M6_L,param_M7_W,param_M7_L,param_M8_W,param_M8_L,param_Cc,param_Rc,param_VBIAS,gain_db,gbw_mhz,phase_margin,dc_gain_db,gbw_hz
0.5017017228697905,1.6420053761840315e-05,5.178994307144556e-07,8.83769136034371e-06,1.9401809651961207e-06,7.91220695109347e-06,5.543544919600256e-07,2.828365022280982e-05,4.105278764779564e-07,3.077186139769184e-05,1.1908480782335666e-06,2.3368919705566386e-06,9.726096698955957e-07,3.671208536823203e-12,970.2900017528771,0.6505188433380746,24.8398,6.47999108520838,82.29717377804064,24.8398,6479991.08520838
0.45060584717221436,1.0020174324776605e-05,7.075082822663461e-07,2.485405036086249e-06,6.957873838749926e-07,6.922617634099826e-06,5.391900280996385e-07,3.175925146698955e-05,6.787194574547342e-07,7.397794137852731e-05,1.4656076546690387e-06,5.421112672069327e-06,1.4421259211550136e-06,2.735898767519598e-12,952.6148100366762,0.43421387962855573,28.58661,7.399783113111427,88.19226894394514,28.58661,7399783.113111427
1008597.2843278418,5.672516619573977e-06,5.236545691891137e-07,3.759834193074261e-06,1.6193157111482088e-06,4.441327160614588e-06,5.966974767619564e-07,7.151429124969069e-05,5.123352918489344e-07,3.037621568734831e-05,1.1911626506939438e-06,2.2233887985783575e-06,1.2790998727412027e-06,2.4598272184816137e-12,583.3918013044305,0.5525821936180684,13.08108,1.4027156721582246,100.7503611412189,13.08108,1402715.6721582245
1007991.1128728387,6.102578081200648e-06,1.4180680002499668e-06,3.199022266130776e-06,1.1480231278099494e-06,1.1566109525133624e-05,5.074062134677153e-07,3.405437252132786e-05,6.792906869728992e-07,6.773381872807469e-05,1.179733593829604e-06,3.454711014165927e-06,1.8342238338201916e-06,3.5256888538719034e-12,790.2997923819479,0.5312774675721328,29.62379,2.0088871271612567,90.22154728737087,29.62379,2008887.1271612565
0.375880425,7.4610157159233385e-06,5.764947231003468e-07,6.635057293251885e-06,5.490802574775539e-07,1.4250772021454566e-05,6.539395041710786e-07,4.4272911920980886e-05,5.988696008402219e-07,2.853182845051939e-05,8.962754013824158e-07,6.41977434153455e-06,9.261056094199581e-07,1.4789595242613973e-12,1236.1332592166366,0.4241964731445335,29.88261,17.208668225142556,79.90646082082945,29.88261,17208668.225142557
0.4669034451655646,9.559456980933135e-06,9.149065242606441e-07,1.3831283244902967e-05,1.4228141921834328e-06,6.600414914210189e-06,1.7057944608719102e-06,5.8603682748357715e-05,4.0496931646956173e-07,3.068107066697147e-05,8.042972158901391e-07,3.6210214626342475e-06,5.056334051149877e-07,2.5698271207734667e-12,1081.790486633632,0.42292705845054196,34.10904,5.0911501933774135,87.62888991125604,34.10904,5091150.193377414
0.3571811879948894,1.4352714356891592e-05,1.5914588561532282e-06,1.1283583121286963e-05,8.975861255999571e-07,5.478273540330707e-06,6.600941909165933e-07,7.046957126607347e-05,6.739414414213769e-07,3.2111806921300074e-05,1.2620073196293397e-06,6.118732646000158e-06,1.9505033979306064e-06,2.6255231972490624e-12,630.4890648097639,0.6313642995539216,42.0632,7.093792480204422,79.08525245125493,42.0632,7093792.480204422
0.27572369999999996,3.704283887095122e-05,1.1746299061850706e-06,4.64958320278788e-06,6.261412150486136e-07,8.310047915263964e-06,1.4931744977405707e-06,2.1204703345937938e-05,4.289332517064488e-07,2.0102767737697524e-05,6.811527076260655e-07,2.8972409941795725e-06,1.1874279977317057e-06,1.4691533824430242e-12,1154.9620307896503,0.781035291596212,43.23684,16.65097240720199,60.25514493398975,43.23684,16650972.40720199
0.4413593982928859,9.962262485876791e-06,1.394901040169305e-06,3.0247841546110552e-06,6.455000106427851e-07,1.967682629551489e-05,8.26813753248958e-07,2.2152389318017908e-05,3.6873318515883446e-07,2.3462855188127287e-05,7.480219087304403e-07,2.7347156254213524e-06,1.126129534535455e-06,3.428344207972204e-12,257.0762736193988,0.411874229309329,36.56374,5.376502068284564,83.11415242015505,36.56374,5376502.068284564
0.4680505095349893,7.544383836035188e-06,6.36526824391724e-07,1.1906762419010628e-05,1.3544182780230595e-06,6.911657769015475e-06,1.0784878401327771e-06,2.5616668485021817e-05,3.6623147588431766e-07,6.43420918800931e-05,1.7669949299931102e-06,2.068730914689126e-06,1.2789011496222065e-06,1.840160235744093e-12,1223.638304699324,0.44438760381455206,27.30489,7.086512618600426,85.73801477885596,27.30489,7086512.618600426
1007251.2534073712,3.5023962440764434e-05,7.632061786629598e-07,3.2447100901584058e-06,1.5357842318330955e-06,1.1588183371533747e-05,1.8433416787953264e-06,7.750039653663926e-05,7.985288513433123e-07,6.789604741798728e-05,1.689710012516543e-06,2.2219123387495966e-06,6.108391736984923e-07,4.425445033512784e-12,1233.3675514648367,0.4766725168602309,20.27941,2.7487465926287418,93.69978663628089,20.27941,2748746.5926287416
1008210.1344165581,1.0977781946102934e-05,8.400287463666106e-07,6.693792465608324e-06,1.9371868040716165e-06,5.929155678421102e-06,5.330675934484531e-07,4.698030291802951e-05,4.1867860162854773e-07,4.201593776012832e-05,1.493995268167256e-06,3.3889792458438965e-06,5.383132906152515e-07,3.5983952699241966e-12,1334.7069394916005,0.7406010553487226,20.66154,1.7898655834418817,93.0748700421697,20.66154,1789865.5834418817
0.38329693337385634,3.745485982004001e-05,1.707243185701464e-06,3.048777222003175e-06,5.597348203324241e-07,8.531832322034414e-06,1.2544060277732593e-06,2.1882022393715288e-05,5.40360262264142e-07,5.6671212742654724e-05,1.2227615807717782e-06,4.538543754263603e-06,9.980441571514815e-07,2.111100463071848e-12,618.3700727390716,0.5495514885350337,33.66763,8.567833665045743,79.68691724321049,33.66763,8567833.665045744
0.27633592500000004,2.1192136204306758e-05,1.3484478664965829e-06,5.420050468607013e-06,7.253106395432704e-07,7.626218918525778e-06,1.7929937352029775e-06,4.493891345290192e-05,3.706777166462331e-07,2.7114274440232402e-05,6.625039647190041e-07,8.02340510901572e-06,8.656165277923488e-07,1.636379943010565e-12,1355.3216084108342,0.6285481547034065,43.15521,12.613495970208076,82.86061406484086,43.15521,12613495.970208077
0.3380376749999999,3.4979186102904475e-05,8.398564761462446e-07,6.064523754690434e-06,6.023444497633814e-07,4.579237274978949e-06,9.259528455975561e-07,3.2561110490188866e-05,5.738696972062861e-07,3.811889297821712e-05,1.1828372966205938e-06,3.970660473167803e-06,9.560128913584628e-07,1.9312821350862e-12,1245.855804881498,0.5268081702977999,34.92831,13.740855376048073,77.96021889569649,34.92831,13740855.376048073
1005513.2220680636,1.1073511461175245e-05,6.413267380251054e-07,3.2033981330021947e-06,1.2232418793559959e-06,7.129436115367413e-06,5.605197148085569e-07,6.431729705855168e-05,5.421656505683593e-07,4.881446767536341e-05,1.4863218903554433e-06,8.885865576353986e-06,5.730838793398033e-07,1.121684155590534e-12,249.7658007579585,0.4801226387433941,13.04786,4.48677793193646,97.77504068677834,13.04786,4486777.93193646
0.4268784960590142,7.525915355978542e-06,7.892107896890114e-07,3.6806513087085767e-06,1.548777135434736e-06,1.2018035419990413e-05,7.314996671473195e-07,5.319480190817017e-05,7.98720668317287e-07,7.98233150872344e-05,1.4188938996652437e-06,6.578739462425126e-06,1.7712465710808948e-06,1.0138295023979e-12,589.3163976550015,0.7289235423404943,26.43723,8.993691157639434,78.26814411872618,26.43723,8993691.157639435
0.4788222454143859,2.5480344128893943e-05,8.751621703823712e-07,4.529951238558275e-06,1.1172155514287766e-06,1.1484206198521012e-05,9.619327804634847e-07,4.0707480903568807e-05,6.610943569758201e-07,2.4598362618763444e-05,8.675450433162428e-07,2.8816728461340547e-06,1.4125227959876792e-06,2.1459426282238645e-12,870.5729556314999,0.7143898592967249,26.10111,7.016777183424565,79.65189879073992,26.10111,7016777.183424565
1007638.5791051958,2.416407714765456e-05,1.361333651517946e-06,5.067389156631994e-06,1.498822745558987e-06,6.620486572180172e-06,6.487313680409915e-07,5.816946889651968e-05,6.285499541054657e-07,2.6743151864791526e-05,9.329966920417789e-07,4.913235373973917e-06,8.405469639472324e-07,2.5331510243190883e-12,366.84933302732935,0.7773416004711541,23.45718,2.361420894804155,88.0516355639233,23.45718,2361420.894804155
1009409.7117462916,5.101676985252379e-06,1.5377305945826241e-06,1.0742185038430431e-05,8.00872498173017e-07,7.852923965200117e-06,1.293720182344162e-06,3.4985022859224236e-05,6.703880894321209e-07,4.21405169654834e-05,7.857591265454776e-07,2.0762227571074787e-06,1.4852601231353496e-06,4.411142917924101e-12,399.79861133110757,0.7810550182886642,23.09297,0.5902882537084152,92.00076917684572,23.09297,590288.2537084152
1006545.5803014223,9.936099904803752e-06,1.1972119747384043e-06,6.740535113413057e-06,1.161246737179147e-06,1.6144640204145614e-05,1.945774106286469e-06,2.6544431378394437e-05,4.917792814452262e-07,4.195902520496375e-05,6.491741041045229e-07,2.3821271990328802e-06,1.1011645141298188e-06,2.068281508451585e-12,1363.1669334772162,0.43729660264081854,25.10259,3.454419698577717,91.57240333676515,25.10259,3454419.698577717
0.4658273890206227,6.211181074071037e-06,1.0761010438715298e-06,2.1334561428801e-06,1.2995832906507874e-06,8.78185066209911e-06,6.476939666857701e-07,2.202255827864239e-05,7.767065401719744e-07,2.9641844856262057e-05,6.906749725928699e-07,5.7816203027724746e-06,5.509368491684462e-07,1.0968773027831216e-12,874.091184246251,0.4687302867375972,27.29816,7.17745643917509,82.67349291057093,27.29816,7177456.439175091
1006166.3357535718,2.9878796577117105e-05,8.837575061847032e-07,2.744388806707109e-06,5.829677161689462e-07,9.484721003823261e-06,9.702996684158082e-07,2.2000342466250307e-05,7.718236948848557e-07,6.640993045983226e-05,5.986831481982748e-07,2.784787447735918e-06,9.102920288909073e-07,3.1335683435042066e-12,817.2140315653057,0.6414837794753653,21.96578,3.8336642464281647,91.54783524960801,21.96578,3833664.2464281647
1005225.2452236739,3.524607881388429e-05,1.1289518113202152e-06,5.504608323641464e-06,1.2920589177163648e-06,6.231390567748714e-06,5.051860187396368e-07,2.4374691783517407e-05,3.78866766261952e-07,3.478520514765396e-05,1.5316977783650647e-06,4.6621679994974104e-06,1.7661465733178904e-06,4.116820782436921e-12,798.2659280412204,0.630453100916996,28.35147,4.774754776326079,81.64770804942233,28.35147,4774754.776326079
1006209.0953751551,2.3163803004660828e-05,7.45264048021084e-07,1.1801950332376179e-05,9.412261105528485e-07,1.2346965826903516e-05,1.3409875725844984e-06,3.0207304533405523e-05,5.873443164032089e-07,6.147370888646736e-05,6.373918931007269e-07,2.9865360415082192e-06,1.7410157334713782e-06,3.2547342116173933e-12,795.1765976851023,0.7643332381817104,24.13272,3.790904624844905,89.40905189404016,24.13272,3790904.624844905
1005126.1656155518,7.322118141872299e-06,1.0997918737350062e-06,4.419890487129195e-06,1.8549428295095484e-06,5.883012708628155e-06,1.6714256532248127e-06,2.9232081351778233e-05,5.944480352396322e-07,2.997540364756876e-05,1.780882912855309e-06,6.150944496822872e-06,1.3611431281316551e-06,1.4185826264825776e-12,841.533850391668,0.7969558887537146,36.28467,4.8738343844482666,74.40614859122019,36.28467,4873834.384448267
1006663.9865704562,1.57840965263811e-05,1.9870563185401e-06,2.3334667449225856e-06,5.785241629020743e-07,1.3735605709701444e-05,7.856868241633069e-07,3.7369777315237975e-05,4.405130724911718e-07,4.033770888372908e-05,9.489046118677717e-07,2.250046269973167e-06,1.3094594896942195e-06,3.3422818751065197e-12,695.5022383239493,0.6983829748610908,31.3688,3.3360134295438315,87.09123743426224,31.3688,3336013.4295438314
1060000.0,2.9635356955495273e-05,8.665462490630591e-07,2.043740939658919e-06,5.861595969494601e-07,1.7502948993125933e-05,7.868828252963526e-07,5.646481095963996e-05,5.301648591986175e-07,2.1984311365035495e-05,1.0694411394128055e-06,2.9538331532564793e-06,1.8661136452350672e-06,1.2532409273997428e-12,1266.5546965813967,0.7366250132363037,-8.16923,0.0,0.0,-8.16923,0.0
0.496835206180032,7.128978558366247e-06,5.126806154468328e-07,2.4489892822385745e-06,7.517314706010083e-07,9.457296028225724e-06,8.595771302425419e-07,2.2271065777855816e-05,6.623775841932621e-07,5.115113610032517e-05,6.185632185925149e-07,3.558951424014147e-06,6.751803706007281e-07,1.0570022548033022e-12,1077.5573700069522,0.4864665998281781,18.30324,8.635619752798718,91.96946445206356,18.30324,8635619.752798717
1006397.0258086985,2.1290754707873803e-05,1.594387475355718e-06,1.0260122814071248e-05,1.2158998291630958e-06,1.2670956353090157e-05,1.7338988756458746e-06,3.4372070949454545e-05,4.6049560824823675e-07,2.150736097880575e-05,5.032445210962415e-07,6.933000055574009e-06,1.448167497790779e-06,4.458797053580143e-12,687.0381145282335,0.4954161292314103,34.32827,3.60297419130147,87.25733360078603,34.32827,3602974.1913014697
1008419.1720867486,6.0464459400298025e-06,8.971153866222441e-07,1.4679791924373725e-05,7.978742462582443e-07,5.449646721294553e-06,1.2639145334092164e-06,2.7153453606744427e-05,7.282294948562861e-07,6.037069167150687e-05,1.581070098778956e-06,2.6204452981981885e-06,6.302929845769107e-07,1.952305862320189e-12,339.98897716635184,0.5308565864642846,18.09916,1.5808279132513157,92.77870982239858,18.09916,1580827.9132513157
1060000.0,1.608997798015146e-05,6.502629234311604e-07,3.035792512232049e-06,1.059515950435652e-06,1.8127552186537717e-05,5.911548217948221e-07,2.689913859562564e-05,4.785845876582632e-07,2.5442547220511012e-05,8.731364165698693e-07,3.3271503345663175e-06,8.575979243219286e-07,2.0925248056539184e-12,285.82116928212497,0.7260339566423226,-4.71573,0.0,0.0,-4.71573,0.0
1009652.0070847208,1.931651705602045e-05,8.339078775903203e-07,2.2905985452784026e-06,6.769502467952687e-07,6.498653572739955e-06,1.1468988766776974e-06,7.814778518383257e-05,3.904902365540676e-07,4.2057498987350375e-05,1.9739187060643844e-06,7.861031634419346e-06,6.34159751344621e-07,4.68097683026722e-12,979.8272886996012,0.79256635794304,10.51632,0.34799291527926685,106.15545845487799,10.51632,347992.91527926683
0.4269333205836434,2.12718586809684e-05,1.2796959248804885e-06,1.4187653143418348e-05,1.3080715784314843e-06,6.825752989485483e-06,1.2063988039193192e-06,6.811318356600744e-05,4.6405501324068717e-07,6.512034870504569e-05,9.755317667717303e-07,3.4297186214989605e-06,1.1623678010649635e-06,2.5640308993977084e-12,697.0828195239154,0.6562367819005666,35.9671,6.132537176654264,85.31437752057685,35.9671,6132537.176654263
1007745.7653006148,8.107204456576302e-06,1.1289151801521202e-06,1.4652907348677065e-05,6.902600096513645e-07,1.0786218832518637e-05,1.733345023771832e-06,3.0688481413240335e-05,6.489355906576018e-07,5.713962179644149e-05,1.1806099919172938e-06,2.2024922393076233e-06,8.403412780412256e-07,1.6118506524822786e-12,397.1717610096359,0.48175413203847084,18.56778,2.254234699385256,92.61336667388447,18.56778,2254234.6993852556
1007225.6349121104,5.410073677206268e-06,1.7985300683946954e-06,6.6739419649811665e-06,1.8554292558133337e-06,1.314551201460446e-05,7.886077008581096e-07,2.940890129305353e-05,6.018602279878161e-07,5.7397494597542636e-05,1.0293586388402725e-06,9.64540256986293e-06,1.2278147020851822e-06,1.5908215503966686e-12,230.8013319798784,0.738773938217381,30.77929,2.774365087889638,85.53727994151598,30.77929,2774365.0878896383
0.324072375,9.957191747804336e-06,6.995494595049746e-07,5.9287183448475184e-06,1.7571825959571175e-06,1.1664852494258459e-05,7.054795161231424e-07,5.186278490488678e-05,6.394651292251449e-07,4.646441987367887e-05,8.484913404789286e-07,3.356175051648398e-06,9.232042561838142e-07,1.0097727299857399e-12,1330.8267618651314,0.4279939679910576,36.79035,28.00043947339106,67.21372698109062,36.79035,28000439.47339106
1006974.7632816138,7.460769498590501e-06,1.2047500980954959e-06,2.659984928408751e-06,6.636249466733947e-07,4.636572491545226e-06,1.1370228933545682e-06,6.331036693829832e-05,7.576061321612911e-07,2.7752548441971265e-05,5.572238937867304e-07,6.423557756453354e-06,7.699976455908021e-07,3.1946870049970533e-12,518.4024456979469,0.47057420195892824,35.15642,3.025236718386216,88.51723744272351,35.15642,3025236.718386216
1008170.4681113885,8.390962961664507e-06,7.426249956238709e-07,4.935086300098903e-06,1.2068175184290887e-06,6.195587932971454e-06,1.4769058407114854e-06,2.2346237540623713e-05,7.826588022600215e-07,3.473738001657047e-05,6.309213498059024e-07,4.06947729566316e-06,1.0073640201533096e-06,3.263568257637369e-12,1188.4218037325293,0.7278415231518671,25.0458,1.8295318886114995,90.34219467037508,25.0458,1829531.8886114995
0.21322964999999997,2.603903174910551e-05,5.139222980601192e-07,4.313156935962785e-06,1.633633572974728e-06,1.3566855401702023e-05,1.793857136589268e-06,4.5642149081968376e-05,4.0671592814126056e-07,5.4766605770064824e-05,7.142907997634085e-07,4.218016761423196e-06,9.377051178367633e-07,1.8290114311684507e-12,987.8329636536363,0.42877585987220446,51.56938,40.26660156802429,70.57419082401657,51.56938,40266601.56802429
0.2593674157174749,6.643286540976749e-06,9.58278537686227e-07,2.7316394328086727e-06,6.503334919845173e-07,4.083483101034033e-06,1.0009706115585827e-06,5.466777853952726e-05,5.330064936792736e-07,7.216914397586501e-05,1.8411025283406132e-06,9.536197526202207e-06,8.387366452754851e-07,2.198778817969953e-12,1033.3633384390077,0.6353236021734308,52.17083,7.974054371301004,83.71666198353039,52.17083,7974054.371301004
0.3948933465737374,1.1698817850467114e-05,5.276502229979108e-07,1.2808235335207527e-05,8.524292615898906e-07,9.940390173499114e-06,6.544960546674652e-07,3.66190887492395e-05,4.4139044293665605e-07,7.091899002028082e-05,1.3608335237575538e-06,4.541830847584882e-06,9.843502750233415e-07,3.02854084690578e-12,1105.3920356557965,0.6603625338832533,28.7839,9.5690961370505,88.09346035859646,28.7839,9569096.1370505
1005492.8150920247,3.433205629206081e-05,1.386385442771402e-06,3.259144405852113e-06,5.245001694956659e-07,1.4805086932764752e-05,1.1990613094503238e-06,5.1083281264166626e-05,6.283141813664208e-07,4.892822934028872e-05,7.183014818683326e-07,4.16284654583902e-06,1.2853247963987132e-06,1.5057043620894836e-12,982.794125019344,0.780711298175468,62.37493,29.94404570700736,54.50718490797528,62.37493,29944045.70700736
1020973.2891645322,2.8769650593978358e-05,5.08625174352515e-07,9.455356118097071e-06,1.2216193180388304e-06,1.7495791847382875e-05,8.677394608723495e-07,4.507479271791359e-05,7.391907392888799e-07,4.104123337799024e-05,6.496103411038557e-07,3.950533657536974e-06,1.5795341512413629e-06,1.5022748909619092e-12,592.8854357513849,0.7870733724033872,43.07515,39.222551153924336,39.02671083546775,43.07515,39222551.15392434
1005975.7651130691,1.9662655565093153e-05,8.500250251957832e-07,3.7198923471877936e-06,8.84674095261279e-07,1.6392214627592037e-05,1.371071833188351e-06,2.262231981560084e-05,5.983039223389725e-07,5.8700884006099215e-05,8.059630616228424e-07,2.5164160041359392e-06,1.4117260390049629e-06,4.467390258091601e-12,717.3612856023884,0.5232401371193538,25.41,4.024234886930895,90.18804614610703,25.41,4024234.886930895
0.5321702675562597,3.8935238927464794e-05,1.5505486108253734e-06,2.0063714889511137e-06,5.508315078750282e-07,1.2267737744920516e-05,1.0352103722245639e-06,4.955540373074378e-05,6.464164131217814e-07,2.5337400394918153e-05,8.404901268267645e-07,6.210661617520393e-06,6.579459867986382e-07,1.3402986771886273e-12,1433.0283048995564,0.5802643137189512,21.26962,6.332303297749607,87.42424102161797,21.26962,6332303.297749607
1060000.0,2.719066366465825e-05,6.467482200911832e-07,2.2523865013641465e-06,6.441456301058244e-07,1.3573546480943185e-05,7.16333755837884e-07,6.986387082420661e-05,4.989609871970089e-07,4.768960254831136e-05,1.188253714520054e-06,8.090753707556401e-06,6.294886475761118e-07,1.6028245717585706e-12,691.0470989501928,0.5107048811443521,-14.0503,0.0,0.0,-14.0503,0.0
1006931.014246141,1.0185068994091871e-05,1.1260671023794341e-06,5.238648412259966e-06,1.270687422789813e-06,4.7045984135876044e-06,5.441638161676971e-07,5.670977345300404e-05,3.620834006273838e-07,4.48432517507654e-05,1.96596504159251e-06,2.3373273698995644e-06,1.0314465689529023e-06,1.011756236664637e-12,983.8803334243323,0.7947587369741734,20.0949,3.0689857538590166,91.67127502563804,20.0949,3068985.7538590166
1002591.1753098305,2.4352871787914038e-05,1.820401602921826e-06,5.189634806793956e-06,7.97778382659741e-07,7.984269559675994e-06,8.359973327224646e-07,6.869972825106407e-05,7.996456274982809e-07,6.206132007763939e-05,1.8429054983708196e-06,5.833104644534795e-06,8.449110646877223e-07,1.0965037523534138e-12,662.8380040451932,0.5321021014638847,46.67743,22.78721137760798,57.40882469016959,46.67743,22787211.377607983
0.3051450979389199,6.1579928088477075e-06,9.420258267739102e-07,8.167563363228619e-06,1.3664572965036596e-06,1.6700319174588095e-05,6.061413017649241e-07,4.606970477510353e-05,7.205475700661086e-07,2.9463627448382692e-05,1.3181634222282898e-06,7.425517517072511e-06,8.332722208440588e-07,2.705261720847301e-12,1056.5389367253258,0.5900797710267127,44.76358,8.365122082443206,76.96170124031462,44.76358,8365122.082443205
0.40436520000000004,1.180485056039069e-05,6.488108586866931e-07,1.4588113791195076e-05,1.88569230462098e-06,1.4793002501031531e-05,5.116611529161559e-07,3.295303224959186e-05,3.7339587313296046e-07,6.126722990311125e-05,7.851555467129901e-07,4.088713439157138e-06,1.1595186562539254e-06,1.9041601198135847e-12,996.3700490604973,0.4325476925025402,26.08464,13.47593809250886,85.73072875593192,26.08464,13475938.09250886
1006761.0085076302,1.21735407120795e-05,1.8187748237452536e-06,1.3048961913473026e-05,1.9639292079160104e-06,1.589085197610049e-05,1.7537043183765432e-06,5.5348932253442065e-05,4.552086463226593e-07,2.6210664148721236e-05,6.097640031317643e-07,4.6188349357220955e-06,1.1048000193382744e-06,3.970811987738206e-12,856.0276004766633,0.4511445417938383,37.62888,3.2389914923697853,87.8698850392824,37.62888,3238991.4923697854
0.31219515,2.6216267182571455e-05,7.592761569444256e-07,7.762482252406863e-06,1.0699128753339217e-06,1.634967068868633e-05,6.311722588214072e-07,3.7129693362297844e-05,3.9483751159806956e-07,5.0116449859131547e-05,6.982440244423858e-07,2.81164562043943e-06,1.420604579825599e-06,2.8916254408746934e-12,316.2613603257431,0.5739573627512499,38.37398,23.036710627794086,71.75366433116223,38.37398,23036710.627794087
0.48127867536535807,2.2149827575346167e-05,6.243688880589235e-07,1.2999700495972712e-05,1.7475055502055868e-06,1.3730516464203173e-05,6.786558515366144e-07,2.8584976126201664e-05,5.265967619298947e-07,6.940414213845735e-05,5.930379030378112e-07,2.4883970042618495e-06,1.0490523008957702e-06,3.213978082678838e-12,317.57428075524115,0.6767138193035158,23.79878,7.609218985385678,85.1208826538799,23.79878,7609218.985385678
0.265925325,3.0648613736317534e-05,1.8195225237242193e-06,9.367466690009273e-06,1.1497807968874642e-06,1.1276836049674976e-05,8.432431769209371e-07,5.407214050548648e-05,6.479462092268692e-07,3.394739825220447e-05,1.2177385392588142e-06,4.9406171614195325e-06,1.638393643691289e-06,3.67350419355479e-12,490.61608639972,0.4462759861081138,44.54329,10.244021434768351,76.61813055041321,44.54329,10244021.43476835
0.4655103926856464,6.00002751563073e-06,5.657665759450178e-07,8.893729833461474e-06,1.8332725704367746e-06,1.3259448623314263e-05,5.87317466161506e-07,3.329888919870402e-05,7.115849817306782e-07,7.506483599397065e-05,1.1125218595663444e-06,2.005410159884523e-06,5.447891489212898e-07,2.3679387221215704e-12,1301.2541756375817,0.7919397992601946,27.79944,7.039752292574142,85.08596906438287,27.79944,7039752.292574142
1006196.0523582596,9.719331326384903e-06,8.293469574627385e-07,7.860696183792226e-06,1.5085166345637477e-06,9.233165439501877e-06,1.1512772284551903e-06,2.7212756755498966e-05,4.936190235945524e-07,4.218078330987476e-05,9.46848518792519e-07,2.524477504641215e-06,1.8477631196511857e-06,3.847594796028278e-12,849.7824645338594,0.5823138122183841,30.49147,3.80394764174047,87.80067049933875,30.49147,3803947.64174047
1005734.7516817879,1.7464147747828194e-05,6.120584750012799e-07,7.642802263128315e-06,1.518433271852378e-06,1.239974360719535e-05,1.1469167028784642e-06,3.069030223903403e-05,7.938497727028899e-07,2.373355188041539e-05,1.9912815345227693e-06,6.2354509645876234e-06,9.703421812600373e-07,3.7951379673303284e-12,843.533182732341,0.6816561906531324,24.33043,4.265248318212095,74.08058513579725,24.33043,4265248.318212095
1008885.0135231112,1.094389187416698e-05,1.948394195483959e-06,3.913378760496547e-06,1.5754559190869198e-06,5.6139975755423376e-06,1.3806199200529048e-06,6.151069617436212e-05,6.297889364498745e-07,2.15118650282607e-05,1.6596324734935573e-06,2.667839929071209e-06,9.828269362735434e-07,1.8787195051147413e-12,1479.706404801576,0.6637001243602525,24.25696,1.1149864768887547,91.18624706555248,24.25696,1114986.4768887546
1005132.0103659836,2.9191629355345815e-05,1.9753748264823596e-06,6.032726135888249e-06,7.981989550664602e-07,1.1909426238636562e-05,1.9733250236469744e-06,5.717674018914485e-05,4.919469680932004e-07,4.157421055956893e-05,7.402475624853319e-07,6.134457359736936e-06,6.552804309183271e-07,3.967296122838325e-12,711.9041899332063,0.45236027337139423,38.20511,4.867989634016359,88.48590336588151,38.20511,4867989.634016359
0.48070732229177804,2.3896501830109605e-05,1.1178815734542067e-06,1.0127846961284396e-05,1.624076332112267e-06,1.2532577281386998e-05,9.428270138038346e-07,2.5094808484248076e-05,4.017972130875476e-07,5.2485214154192355e-05,7.485461335283083e-07,2.524973626550464e-06,6.765521015245958e-07,3.3350083960805612e-12,1155.9145655230386,0.4036530058450275,28.60937,6.188896108328878,91.2252901243301,28.60937,6188896.108328878
1006301.6975888046,2.262429027270262e-05,1.1106191629066936e-06,7.84512074022925e-06,1.9683248973595124e-06,5.07261357733023e-06,1.867096259741264e-06,3.6155675461279996e-05,7.049846938660475e-07,7.219859055673404e-05,5.712109194676809e-07,9.592631211326843e-06,6.413864402580651e-07,1.0881191028029333e-12,1474.359787777556,0.6600391219213182,26.01677,3.6983024111953644,89.01905134473436,26.01677,3698302.4111953643
1007729.0461834006,1.7173417588305328e-05,1.9178022222279424e-06,7.0740705119385456e-06,8.753840433551728e-07,4.224934285542068e-06,6.981993128797796e-07,3.937423210156926e-05,6.235722489931659e-07,7.511550471292959e-05,1.2359273433823764e-06,3.659346320187825e-06,1.3045838732629184e-06,3.596735200536759e-12,1056.0745069123395,0.7110923244466596,32.18198,2.270953816599448,89.249906977491,32.18198,2270953.816599448
1009228.664936608,3.020290604064786e-05,1.2316752118332987e-06,3.48225757316266e-06,1.2366103175626668e-06,7.2244998990387905e-06,5.904966463815334e-07,2.2427580361001817e-05,5.32055986554385e-07,5.054556177068953e-05,1.01360601826017e-06,2.0755108646677066e-06,1.1064696028225505e-06,2.5133420006269567e-12,555.8422491091758,0.6981437179283894,58.87419,18.98561447434041,50.77133506339199,58.87419,18985614.47434041
1001661.7356190981,2.6081577715442813e-05,6.426892239451503e-07,5.305510782685246e-06,1.2219568132922135e-06,8.038460130977584e-06,1.1040811382229485e-06,2.295617870114585e-05,3.787240780254273e-07,7.050673364493439e-05,1.505715970551284e-06,2.6931618505097336e-06,1.5429976604952026e-06,1.0322909815710046e-12,922.878212948901,0.6145667159064846,37.59987,32.33535054096439,58.33826438090189,37.59987,32335350.540964395
0.34111515,2.7068009050447175e-05,9.842703390644208e-07,5.689842720770671e-06,1.1246242641172015e-06,1.2616800031078995e-05,1.4949895344297077e-06,2.3754134750004605e-05,6.567943114733885e-07,7.628302672447963e-05,1.7353234525711148e-06,2.674907901409827e-06,1.147270203701749e-06,1.3358907865546775e-12,921.1382991180028,0.7202051887342218,34.51798,15.649601598199196,66.30103834969528,34.51798,15649601.598199196
